id,shubetu_id,kokushi_id,school_cd,gakubu_cd,bunri_type,school_name,school_kananame,gakubu_name
7471,0,2,7298,995,2,武蔵野学院大学大学院,ムサシノガクインダイガクダイガクイン,その他理系研究科
7472,1,2,268,1,1,武蔵野大学,ムサシノダイガク,法学部
7473,1,2,268,4,1,武蔵野大学,ムサシノダイガク,経済学部
7474,1,2,268,6,1,武蔵野大学,ムサシノダイガク,政治経済学部
7475,1,2,268,7,1,武蔵野大学,ムサシノダイガク,経営学部
7476,1,2,268,23,1,武蔵野大学,ムサシノダイガク,人間科学部
7477,1,2,268,24,1,武蔵野大学,ムサシノダイガク,人間関係学部
7478,1,2,268,41,1,武蔵野大学,ムサシノダイガク,文学部
7479,1,2,268,77,1,武蔵野大学,ムサシノダイガク,教育学部
7480,1,2,268,103,2,武蔵野大学,ムサシノダイガク,工学部
7481,1,2,268,125,1,武蔵野大学,ムサシノダイガク,データサイエンス学部
7482,1,2,268,137,2,武蔵野大学,ムサシノダイガク,環境学部
7483,1,2,268,137,1,武蔵野大学,ムサシノダイガク,環境学部
7484,1,2,268,161,2,武蔵野大学,ムサシノダイガク,薬学部
7485,1,2,268,500,1,武蔵野大学,ムサシノダイガク,グローバル・コミュニケーション学部
7486,1,2,268,500,2,武蔵野大学,ムサシノダイガク,グローバル・コミュニケーション学部
7487,1,2,268,693,2,武蔵野大学,ムサシノダイガク,看護学部
7488,1,2,268,844,1,武蔵野大学,ムサシノダイガク,グローバル学部
7489,1,2,268,991,1,武蔵野大学,ムサシノダイガク,その他文系学部
7490,1,2,268,992,2,武蔵野大学,ムサシノダイガク,その他理系学部
7491,0,2,7268,09Z,2,武蔵野大学大学院,ムサシノダイガクダイガクイン,薬科学研究科
7492,0,2,7268,690,1,武蔵野大学大学院,ムサシノダイガクダイガクイン,環境学研究科
7493,0,2,7268,692,2,武蔵野大学大学院,ムサシノダイガクダイガクイン,看護学研究科
7494,0,2,7268,697,1,武蔵野大学大学院,ムサシノダイガクダイガクイン,教育学研究科
7495,0,2,7268,702,1,武蔵野大学大学院,ムサシノダイガクダイガクイン,経営学研究科
7496,0,2,7268,736,1,武蔵野大学大学院,ムサシノダイガクダイガクイン,言語文化研究科
7497,0,2,7268,739,2,武蔵野大学大学院,ムサシノダイガクダイガクイン,工学研究科
7498,0,2,7268,827,1,武蔵野大学大学院,ムサシノダイガクダイガクイン,人間社会研究科
7499,0,2,7268,852,1,武蔵野大学大学院,ムサシノダイガクダイガクイン,政治経済学研究科
7500,0,2,7268,921,1,武蔵野大学大学院,ムサシノダイガクダイガクイン,仏教学研究科
7501,0,2,7268,929,1,武蔵野大学大学院,ムサシノダイガクダイガクイン,文学研究科
7502,0,2,7268,942,1,武蔵野大学大学院,ムサシノダイガクダイガクイン,法学研究科
7503,0,2,7268,994,1,武蔵野大学大学院,ムサシノダイガクダイガクイン,その他文系研究科
7504,0,2,7268,995,2,武蔵野大学大学院,ムサシノダイガクダイガクイン,その他理系研究科
7505,1,2,407,00A,1,武蔵野美術大学,ムサシノビジユツダイガク,造形構想学部
7506,1,2,407,84,1,武蔵野美術大学,ムサシノビジユツダイガク,造形学部
7507,1,2,407,991,1,武蔵野美術大学,ムサシノビジユツダイガク,その他文系学部
7508,1,2,407,992,2,武蔵野美術大学,ムサシノビジユツダイガク,その他理系学部
7509,0,2,7407,00W,1,武蔵野美術大学大学院,ムサシノビジユツダイガクダイガクイン,造形構想研究科
7510,0,2,7407,883,1,武蔵野美術大学大学院,ムサシノビジユツダイガクダイガクイン,造形研究科
7511,0,2,7407,994,1,武蔵野美術大学大学院,ムサシノビジユツダイガクダイガクイン,その他文系研究科
7512,0,2,7407,995,2,武蔵野美術大学大学院,ムサシノビジユツダイガクダイガクイン,その他理系研究科
7513,1,1,9,102,2,室蘭工業大学,ムロランコウギヨウダイガク,理工学部
7514,1,1,9,103,2,室蘭工業大学,ムロランコウギヨウダイガク,工学部
7515,1,1,9,991,1,室蘭工業大学,ムロランコウギヨウダイガク,その他文系学部
7516,1,1,9,992,2,室蘭工業大学,ムロランコウギヨウダイガク,その他理系学部
7517,0,1,7009,739,2,室蘭工業大学大学院,ムロランコウギヨウダイガクダイガクイン,工学研究科
7518,0,1,7009,994,1,室蘭工業大学大学院,ムロランコウギヨウダイガクダイガクイン,その他文系研究科
7519,0,1,7009,995,2,室蘭工業大学大学院,ムロランコウギヨウダイガクダイガクイン,その他理系研究科
7520,1,1,108,0EJ,1,名桜大学,メイオウダイガク,国際学群
7521,1,1,108,0EJ,2,名桜大学,メイオウダイガク,国際学群
7522,1,1,108,495,2,名桜大学,メイオウダイガク,人間健康学部
7523,1,1,108,495,1,名桜大学,メイオウダイガク,人間健康学部
7524,1,1,108,991,1,名桜大学,メイオウダイガク,その他文系学部
7525,1,1,108,992,2,名桜大学,メイオウダイガク,その他理系学部
7526,0,1,7108,692,2,名桜大学大学院,メイオウダイガクダイガクイン,看護学研究科
7527,0,1,7108,768,1,名桜大学大学院,メイオウダイガクダイガクイン,国際文化研究科
7528,0,1,7108,994,1,名桜大学大学院,メイオウダイガクダイガクイン,その他文系研究科
7529,0,1,7108,995,2,名桜大学大学院,メイオウダイガクダイガクイン,その他理系研究科
7530,1,2,314,4,1,明海大学,メイカイダイガク,経済学部
7531,1,2,314,00J,1,明海大学,メイカイダイガク,ホスピタリティ・ツーリズム学部
7532,1,2,314,37,1,明海大学,メイカイダイガク,外国語学部
7533,1,2,314,452,1,明海大学,メイカイダイガク,不動産学部
7534,1,2,314,774,2,明海大学,メイカイダイガク,歯学部
7535,1,2,314,938,2,明海大学,メイカイダイガク,保健医療学部
7536,1,2,314,991,1,明海大学,メイカイダイガク,その他文系学部
7537,1,2,314,992,2,明海大学,メイカイダイガク,その他理系学部
7538,0,2,7314,648,1,明海大学大学院,メイカイダイガクダイガクイン,不動産学研究科
7539,0,2,7314,714,1,明海大学大学院,メイカイダイガクダイガクイン,経済学研究科
7540,0,2,7314,773,2,明海大学大学院,メイカイダイガクダイガクイン,歯学研究科
7541,0,2,7314,980,1,明海大学大学院,メイカイダイガクダイガクイン,応用言語学研究科
7542,0,2,7314,994,1,明海大学大学院,メイカイダイガクダイガクイン,その他文系研究科
7543,0,2,7314,995,2,明海大学大学院,メイカイダイガクダイガクイン,その他理系研究科
7544,1,2,409,1,1,明治学院大学,メイジガクインダイガク,法学部
7545,1,2,409,4,1,明治学院大学,メイジガクインダイガク,経済学部
7546,1,2,409,16,1,明治学院大学,メイジガクインダイガク,社会学部
7547,1,2,409,30,1,明治学院大学,メイジガクインダイガク,国際学部
7548,1,2,409,41,1,明治学院大学,メイジガクインダイガク,文学部
7549,1,2,409,323,1,明治学院大学,メイジガクインダイガク,心理学部
7550,1,2,409,991,1,明治学院大学,メイジガクインダイガク,その他文系学部
7551,1,2,409,992,2,明治学院大学,メイジガクインダイガク,その他理系学部
7552,0,2,7409,706,1,明治学院大学大学院,メイジガクインダイガクダイガクイン,法と経営学研究科
7553,0,2,7409,714,1,明治学院大学大学院,メイジガクインダイガクダイガクイン,経済学研究科
7554,0,2,7409,757,1,明治学院大学大学院,メイジガクインダイガクダイガクイン,国際学研究科
7555,0,2,7409,777,1,明治学院大学大学院,メイジガクインダイガクダイガクイン,社会学研究科
7556,0,2,7409,816,1,明治学院大学大学院,メイジガクインダイガクダイガクイン,心理学研究科
7557,0,2,7409,929,1,明治学院大学大学院,メイジガクインダイガクダイガクイン,文学研究科
7558,0,2,7409,942,1,明治学院大学大学院,メイジガクインダイガクダイガクイン,法学研究科
7559,0,2,7409,994,1,明治学院大学大学院,メイジガクインダイガクダイガクイン,その他文系研究科
7560,0,2,7409,995,2,明治学院大学大学院,メイジガクインダイガクダイガクイン,その他理系研究科
7561,1,2,945,693,2,明治国際医療大学,メイジコクサイイリヨウダイガク,看護学部
7562,1,2,945,938,2,明治国際医療大学,メイジコクサイイリヨウダイガク,保健医療学部
7563,1,2,945,938,1,明治国際医療大学,メイジコクサイイリヨウダイガク,保健医療学部
7564,1,2,945,975,2,明治国際医療大学,メイジコクサイイリヨウダイガク,鍼灸学部
7565,1,2,945,991,1,明治国際医療大学,メイジコクサイイリヨウダイガク,その他文系学部
7566,1,2,945,992,2,明治国際医療大学,メイジコクサイイリヨウダイガク,その他理系学部
7567,0,2,7945,649,2,明治国際医療大学大学院,メイジコクサイイリヨウダイガクダイガクイン,保健医療学研究科
7568,0,2,7945,974,1,明治国際医療大学大学院,メイジコクサイイリヨウダイガクダイガクイン,鍼灸学研究科
7569,0,2,7945,974,2,明治国際医療大学大学院,メイジコクサイイリヨウダイガクダイガクイン,鍼灸学研究科
7570,0,2,7945,994,1,明治国際医療大学大学院,メイジコクサイイリヨウダイガクダイガクイン,その他文系研究科
7571,0,2,7945,995,2,明治国際医療大学大学院,メイジコクサイイリヨウダイガクダイガクイン,その他理系研究科
7572,1,2,408,1,1,明治大学,メイジダイガク,法学部
7573,1,2,408,6,1,明治大学,メイジダイガク,政治経済学部
7574,1,2,408,7,1,明治大学,メイジダイガク,経営学部
7575,1,2,408,9,1,明治大学,メイジダイガク,商学部
7576,1,2,408,41,1,明治大学,メイジダイガク,文学部
7577,1,2,408,08O,1,明治大学,メイジダイガク,国際日本学部
7578,1,2,408,102,2,明治大学,メイジダイガク,理工学部
7579,1,2,408,121,2,明治大学,メイジダイガク,農学部
7580,1,2,408,243,1,明治大学,メイジダイガク,情報コミュニケーション学部
7581,1,2,408,581,2,明治大学,メイジダイガク,総合数理学部
7582,1,2,408,991,1,明治大学,メイジダイガク,その他文系学部
7583,1,2,408,992,2,明治大学,メイジダイガク,その他理系学部
7584,0,2,7408,00T,1,明治大学大学院,メイジダイガクダイガクイン,会計専門職研究科
7585,0,2,7408,57,1,明治大学大学院,メイジダイガクダイガクイン,グローバル・ビジネス研究科
7586,0,2,7408,08D,1,明治大学大学院,メイジダイガクダイガクイン,教養デザイン研究科
7587,0,2,7408,08W,1,明治大学大学院,メイジダイガクダイガクイン,情報コミュニケーション研究科
7588,0,2,7408,214,1,明治大学大学院,メイジダイガクダイガクイン,ガバナンス研究科
7589,0,2,7408,219,1,明治大学大学院,メイジダイガクダイガクイン,法務研究科
7590,0,2,7408,517,2,明治大学大学院,メイジダイガクダイガクイン,先端数理科学研究科
7591,0,2,7408,564,1,明治大学大学院,メイジダイガクダイガクイン,国際日本学研究科
7592,0,2,7408,662,1,明治大学大学院,メイジダイガクダイガクイン,グローバル・ガバナンス研究科
7593,0,2,7408,702,1,明治大学大学院,メイジダイガクダイガクイン,経営学研究科
7594,0,2,7408,792,1,明治大学大学院,メイジダイガクダイガクイン,商学研究科
7595,0,2,7408,852,1,明治大学大学院,メイジダイガクダイガクイン,政治経済学研究科
7596,0,2,7408,910,2,明治大学大学院,メイジダイガクダイガクイン,農学研究科
7597,0,2,7408,929,1,明治大学大学院,メイジダイガクダイガクイン,文学研究科
7598,0,2,7408,942,1,明治大学大学院,メイジダイガクダイガクイン,法学研究科
7599,0,2,7408,963,2,明治大学大学院,メイジダイガクダイガクイン,理工学研究科
7600,0,2,7408,994,1,明治大学大学院,メイジダイガクダイガクイン,その他文系研究科
7601,0,2,7408,995,2,明治大学大学院,メイジダイガクダイガクイン,その他理系研究科
7602,1,2,410,161,2,明治薬科大学,メイジヤツカダイガク,薬学部
7603,1,2,410,991,1,明治薬科大学,メイジヤツカダイガク,その他文系学部
7604,1,2,410,992,2,明治薬科大学,メイジヤツカダイガク,その他理系学部
7605,0,2,7410,955,2,明治薬科大学大学院,メイジヤツカダイガクダイガクイン,薬学研究科
7606,0,2,7410,994,1,明治薬科大学大学院,メイジヤツカダイガクダイガクイン,その他文系研究科
7607,0,2,7410,995,2,明治薬科大学大学院,メイジヤツカダイガクダイガクイン,その他理系研究科
7608,1,2,507,1,1,名城大学,メイジヨウダイガク,法学部
7609,1,2,507,4,1,名城大学,メイジヨウダイガク,経済学部
7610,1,2,507,7,1,名城大学,メイジヨウダイガク,経営学部
7611,1,2,507,26,1,名城大学,メイジヨウダイガク,人間学部
7612,1,2,507,37,1,名城大学,メイジヨウダイガク,外国語学部
7613,1,2,507,70,1,名城大学,メイジヨウダイガク,都市情報学部
7614,1,2,507,102,2,名城大学,メイジヨウダイガク,理工学部
7615,1,2,507,121,2,名城大学,メイジヨウダイガク,農学部
7616,1,2,507,161,2,名城大学,メイジヨウダイガク,薬学部
7617,1,2,507,991,1,名城大学,メイジヨウダイガク,その他文系学部
7618,1,2,507,992,2,名城大学,メイジヨウダイガク,その他理系学部
7619,0,2,7507,05M,1,名城大学大学院,メイジヨウダイガクダイガクイン,大学・学校づくり研究科
7620,0,2,7507,158,1,名城大学大学院,メイジヨウダイガクダイガクイン,人間学研究科
7621,0,2,7507,176,1,名城大学大学院,メイジヨウダイガクダイガクイン,都市情報学研究科
7622,0,2,7507,219,1,名城大学大学院,メイジヨウダイガクダイガクイン,法務研究科
7623,0,2,7507,702,1,名城大学大学院,メイジヨウダイガクダイガクイン,経営学研究科
7624,0,2,7507,714,1,名城大学大学院,メイジヨウダイガクダイガクイン,経済学研究科
7625,0,2,7507,875,1,名城大学大学院,メイジヨウダイガクダイガクイン,総合学術研究科
7626,0,2,7507,910,2,名城大学大学院,メイジヨウダイガクダイガクイン,農学研究科
7627,0,2,7507,942,1,名城大学大学院,メイジヨウダイガクダイガクイン,法学研究科
7628,0,2,7507,955,2,名城大学大学院,メイジヨウダイガクダイガクイン,薬学研究科
7629,0,2,7507,963,2,名城大学大学院,メイジヨウダイガクダイガクイン,理工学研究科
7630,0,2,7507,994,1,名城大学大学院,メイジヨウダイガクダイガクイン,その他文系研究科
7631,0,2,7507,995,2,名城大学大学院,メイジヨウダイガクダイガクイン,その他理系研究科
7632,1,2,411,4,1,明星大学,メイセイダイガク,経済学部
7633,1,2,411,7,1,明星大学,メイセイダイガク,経営学部
7634,1,2,411,42,1,明星大学,メイセイダイガク,人文学部
7635,1,2,411,44,1,明星大学,メイセイダイガク,日本文化学部
7636,1,2,411,59,2,明星大学,メイセイダイガク,情報学部
7637,1,2,411,59,1,明星大学,メイセイダイガク,情報学部
7638,1,2,411,77,1,明星大学,メイセイダイガク,教育学部
7639,1,2,411,85,1,明星大学,メイセイダイガク,造形芸術学部
7640,1,2,411,90,1,明星大学,メイセイダイガク,デザイン学部
7641,1,2,411,102,2,明星大学,メイセイダイガク,理工学部
7642,1,2,411,323,1,明星大学,メイセイダイガク,心理学部
7643,1,2,411,991,1,明星大学,メイセイダイガク,その他文系学部
7644,1,2,411,992,2,明星大学,メイセイダイガク,その他理系学部
7645,0,2,7411,697,1,明星大学大学院,メイセイダイガクダイガクイン,教育学研究科
7646,0,2,7411,714,1,明星大学大学院,メイセイダイガクダイガクイン,経済学研究科
7647,0,2,7411,808,2,明星大学大学院,メイセイダイガクダイガクイン,情報学研究科
7648,0,2,7411,833,1,明星大学大学院,メイセイダイガクダイガクイン,人文学研究科
7649,0,2,7411,963,2,明星大学大学院,メイセイダイガクダイガクイン,理工学研究科
7650,0,2,7411,994,1,明星大学大学院,メイセイダイガクダイガクイン,その他文系研究科
7651,0,2,7411,995,2,明星大学大学院,メイセイダイガクダイガクイン,その他理系研究科
7652,1,2,310,7,1,目白大学,メジロダイガク,経営学部
7653,1,2,310,16,1,目白大学,メジロダイガク,社会学部
7654,1,2,310,26,1,目白大学,メジロダイガク,人間学部
7655,1,2,310,37,1,目白大学,メジロダイガク,外国語学部
7656,1,2,310,92,1,目白大学,メジロダイガク,メディア学部
7657,1,2,310,693,2,目白大学,メジロダイガク,看護学部
7658,1,2,310,938,1,目白大学,メジロダイガク,保健医療学部
7659,1,2,310,991,1,目白大学,メジロダイガク,その他文系学部
7660,1,2,310,992,2,目白大学,メジロダイガク,その他理系学部
7661,0,2,7310,07B,1,目白大学大学院,メジロダイガクダイガクイン,生涯福祉研究科
7662,0,2,7310,148,1,目白大学大学院,メジロダイガクダイガクイン,国際交流研究科
7663,0,2,7310,558,2,目白大学大学院,メジロダイガクダイガクイン,リハビリテーション学研究科
7664,0,2,7310,692,2,目白大学大学院,メジロダイガクダイガクイン,看護学研究科
7665,0,2,7310,702,1,目白大学大学院,メジロダイガクダイガクイン,経営学研究科
7666,0,2,7310,736,1,目白大学大学院,メジロダイガクダイガクイン,言語文化研究科
7667,0,2,7310,816,1,目白大学大学院,メジロダイガクダイガクイン,心理学研究科
7668,0,2,7310,994,1,目白大学大学院,メジロダイガクダイガクイン,その他文系研究科
7669,0,2,7310,995,2,目白大学大学院,メジロダイガクダイガクイン,その他理系研究科
7670,1,2,317,432,2,ものつくり大学,モノツクリダイガク,技能工芸学部
7671,1,2,317,991,1,ものつくり大学,モノツクリダイガク,その他文系学部
7672,1,2,317,992,2,ものつくり大学,モノツクリダイガク,その他理系学部
7673,0,2,7317,00L,2,ものつくり大学大学院,モノツクリダイガクダイガクイン,ものつくり学研究科
7674,0,2,7317,994,1,ものつくり大学大学院,モノツクリダイガクダイガクイン,その他文系研究科
7675,0,2,7317,995,2,ものつくり大学大学院,モノツクリダイガクダイガクイン,その他理系研究科
7676,1,2,229,77,1,桃山学院教育大学,モモヤマガクインキヨウイクダイガク,教育学部
7677,1,2,229,991,1,桃山学院教育大学,モモヤマガクインキヨウイクダイガク,その他文系学部
7678,1,2,229,992,2,桃山学院教育大学,モモヤマガクインキヨウイクダイガク,その他理系学部
7679,1,2,589,1,1,桃山学院大学,モモヤマガクインダイガク,法学部
7680,1,2,589,4,1,桃山学院大学,モモヤマガクインダイガク,経済学部
7681,1,2,589,7,1,桃山学院大学,モモヤマガクインダイガク,経営学部
7682,1,2,589,16,1,桃山学院大学,モモヤマガクインダイガク,社会学部
7683,1,2,589,355,1,桃山学院大学,モモヤマガクインダイガク,国際教養学部
7684,1,2,589,991,1,桃山学院大学,モモヤマガクインダイガク,その他文系学部
7685,1,2,589,992,2,桃山学院大学,モモヤマガクインダイガク,その他理系学部
7686,0,2,7589,702,1,桃山学院大学大学院,モモヤマガクインダイガクダイガクイン,経営学研究科
7687,0,2,7589,714,1,桃山学院大学大学院,モモヤマガクインダイガクダイガクイン,経済学研究科
7688,0,2,7589,777,1,桃山学院大学大学院,モモヤマガクインダイガクダイガクイン,社会学研究科
7689,0,2,7589,929,1,桃山学院大学大学院,モモヤマガクインダイガクダイガクイン,文学研究科
7690,0,2,7589,994,1,桃山学院大学大学院,モモヤマガクインダイガクダイガクイン,その他文系研究科
7691,0,2,7589,995,2,桃山学院大学大学院,モモヤマガクインダイガクダイガクイン,その他理系研究科
7692,1,2,228,41,1,盛岡大学,モリオカダイガク,文学部
7693,1,2,228,467,1,盛岡大学,モリオカダイガク,栄養科学部
7694,1,2,228,991,1,盛岡大学,モリオカダイガク,その他文系学部
7695,1,2,228,992,2,盛岡大学,モリオカダイガク,その他理系学部
7696,1,2,976,938,2,森ノ宮医療大学,モリノミヤイリヨウダイガク,保健医療学部
7697,1,2,976,991,1,森ノ宮医療大学,モリノミヤイリヨウダイガク,その他文系学部
7698,1,2,976,992,2,森ノ宮医療大学,モリノミヤイリヨウダイガク,その他理系学部
7699,0,2,7976,649,2,森ノ宮医療大学大学院,モリノミヤイリヨウダイガクダイガクイン,保健医療学研究科
7700,0,2,7976,994,1,森ノ宮医療大学大学院,モリノミヤイリヨウダイガクダイガクイン,その他文系研究科
7701,0,2,7976,995,2,森ノ宮医療大学大学院,モリノミヤイリヨウダイガクダイガクイン,その他理系研究科
7702,1,2,658,41,1,安田女子大学,ヤスダジヨシダイガク,文学部
7703,1,2,658,77,1,安田女子大学,ヤスダジヨシダイガク,教育学部
7704,1,2,658,93,1,安田女子大学,ヤスダジヨシダイガク,家政学部
7705,1,2,658,161,2,安田女子大学,ヤスダジヨシダイガク,薬学部
7706,1,2,658,323,1,安田女子大学,ヤスダジヨシダイガク,心理学部
7707,1,2,658,39B,1,安田女子大学,ヤスダジヨシダイガク,現代ビジネス学部
7708,1,2,658,693,2,安田女子大学,ヤスダジヨシダイガク,看護学部
7709,1,2,658,991,1,安田女子大学,ヤスダジヨシダイガク,その他文系学部
7710,1,2,658,992,2,安田女子大学,ヤスダジヨシダイガク,その他理系学部
7711,0,2,7658,678,1,安田女子大学大学院,ヤスダジヨシダイガクダイガクイン,家政学研究科
7712,0,2,7658,692,2,安田女子大学大学院,ヤスダジヨシダイガクダイガクイン,看護学研究科
7713,0,2,7658,929,1,安田女子大学大学院,ヤスダジヨシダイガクダイガクイン,文学研究科
7714,0,2,7658,955,2,安田女子大学大学院,ヤスダジヨシダイガクダイガクイン,薬学研究科
7715,0,2,7658,994,1,安田女子大学大学院,ヤスダジヨシダイガクダイガクイン,その他文系研究科
7716,0,2,7658,995,2,安田女子大学大学院,ヤスダジヨシダイガクダイガクイン,その他理系研究科
7717,1,1,862,938,2,山形県立保健医療大学,ヤマガタケンリツホケンイリヨウダイガク,保健医療学部
7718,1,1,862,991,1,山形県立保健医療大学,ヤマガタケンリツホケンイリヨウダイガク,その他文系学部
7719,1,1,862,992,2,山形県立保健医療大学,ヤマガタケンリツホケンイリヨウダイガク,その他理系学部
7720,0,1,7862,649,2,山形県立保健医療大学大学院,ヤマガタケンリツホケンイリヨウダイガクダイガクイン,保健医療学研究科
7721,0,1,7862,994,1,山形県立保健医療大学大学院,ヤマガタケンリツホケンイリヨウダイガクダイガクイン,その他文系研究科
7722,0,1,7862,995,2,山形県立保健医療大学大学院,ヤマガタケンリツホケンイリヨウダイガクダイガクイン,その他理系研究科
7723,1,1,198,37B,2,山形県立米沢栄養大学,ヤマガタケンリツヨネザワエイヨウダイガク,健康栄養学部
7724,1,1,198,991,1,山形県立米沢栄養大学,ヤマガタケンリツヨネザワエイヨウダイガク,その他文系学部
7725,1,1,198,992,2,山形県立米沢栄養大学,ヤマガタケンリツヨネザワエイヨウダイガク,その他理系学部
7726,0,1,7198,704,2,山形県立米沢栄養大学大学院,ヤマガタケンリツヨネザワエイヨウダイガクダイガクイン,健康栄養科学研究科
7727,0,1,7198,994,1,山形県立米沢栄養大学大学院,ヤマガタケンリツヨネザワエイヨウダイガクダイガクイン,その他文系研究科
7728,0,1,7198,995,2,山形県立米沢栄養大学大学院,ヤマガタケンリツヨネザワエイヨウダイガクダイガクイン,その他理系研究科
7729,1,1,23,22,1,山形大学,ヤマガタダイガク,人文社会科学部
7730,1,1,23,03B,1,山形大学,ヤマガタダイガク,地域教育文化学部
7731,1,1,23,42,1,山形大学,ヤマガタダイガク,人文学部
7732,1,1,23,101,2,山形大学,ヤマガタダイガク,理学部
7733,1,1,23,103,2,山形大学,ヤマガタダイガク,工学部
7734,1,1,23,121,2,山形大学,ヤマガタダイガク,農学部
7735,1,1,23,171,2,山形大学,ヤマガタダイガク,医学部
7736,1,1,23,991,1,山形大学,ヤマガタダイガク,その他文系学部
7737,1,1,23,992,2,山形大学,ヤマガタダイガク,その他理系学部
7738,0,1,7023,10L,1,山形大学大学院,ヤマガタダイガクダイガクイン,教育実践研究科
7739,0,1,7023,12J,1,山形大学大学院,ヤマガタダイガクダイガクイン,地域教育文化研究科
7740,0,1,7023,663,2,山形大学大学院,ヤマガタダイガクダイガクイン,医学系研究科
7741,0,1,7023,784,2,山形大学大学院,ヤマガタダイガクダイガクイン,有機材料システム研究科
7742,0,1,7023,787,1,山形大学大学院,ヤマガタダイガクダイガクイン,社会文化システム研究科
7743,0,1,7023,910,2,山形大学大学院,ヤマガタダイガクダイガクイン,農学研究科
7744,0,1,7023,963,2,山形大学大学院,ヤマガタダイガクダイガクイン,理工学研究科
7745,0,1,7023,994,1,山形大学大学院,ヤマガタダイガクダイガクイン,その他文系研究科
7746,0,1,7023,995,2,山形大学大学院,ヤマガタダイガクダイガクイン,その他理系研究科
7747,1,2,974,77,1,山口学芸大学,ヤマグチガクゲイダイガク,教育学部
7748,1,2,974,991,1,山口学芸大学,ヤマグチガクゲイダイガク,その他文系学部
7749,1,2,974,992,2,山口学芸大学,ヤマグチガクゲイダイガク,その他理系学部
7750,0,2,7974,697,1,山口学芸大学大学院,ヤマグチガクゲイダイガクダイガクイン,教育学研究科
7751,0,2,7974,994,1,山口学芸大学大学院,ヤマグチガクゲイダイガクダイガクイン,その他文系研究科
7752,0,2,7974,995,2,山口学芸大学大学院,ヤマグチガクゲイダイガクダイガクイン,その他理系研究科
7753,1,1,139,20,1,山口県立大学,ヤマグチケンリツダイガク,社会福祉学部
7754,1,1,139,33,1,山口県立大学,ヤマグチケンリツダイガク,国際文化学部
7755,1,1,139,118,1,山口県立大学,ヤマグチケンリツダイガク,看護栄養学部
7756,1,1,139,118,2,山口県立大学,ヤマグチケンリツダイガク,看護栄養学部
7757,1,1,139,991,1,山口県立大学,ヤマグチケンリツダイガク,その他文系学部
7758,1,1,139,992,2,山口県立大学,ヤマグチケンリツダイガク,その他理系学部
7759,0,1,7139,135,1,山口県立大学大学院,ヤマグチケンリツダイガクダイガクイン,健康福祉学研究科
7760,0,1,7139,150,1,山口県立大学大学院,ヤマグチケンリツダイガクダイガクイン,国際文化学研究科
7761,0,1,7139,994,1,山口県立大学大学院,ヤマグチケンリツダイガクダイガクイン,その他文系研究科
7762,0,1,7139,995,2,山口県立大学大学院,ヤマグチケンリツダイガクダイガクイン,その他理系研究科
7763,1,1,138,4,1,山口大学,ヤマグチダイガク,経済学部
7764,1,1,138,01O,1,山口大学,ヤマグチダイガク,国際総合科学部
7765,1,1,138,42,1,山口大学,ヤマグチダイガク,人文学部
7766,1,1,138,77,1,山口大学,ヤマグチダイガク,教育学部
7767,1,1,138,101,2,山口大学,ヤマグチダイガク,理学部
7768,1,1,138,103,2,山口大学,ヤマグチダイガク,工学部
7769,1,1,138,121,2,山口大学,ヤマグチダイガク,農学部
7770,1,1,138,171,2,山口大学,ヤマグチダイガク,医学部
7771,1,1,138,565,2,山口大学,ヤマグチダイガク,共同獣医学部
7772,1,1,138,991,1,山口大学,ヤマグチダイガク,その他文系学部
7773,1,1,138,992,2,山口大学,ヤマグチダイガク,その他理系学部
7774,0,1,7138,00V,1,山口大学大学院,ヤマグチダイガクダイガクイン,技術経営研究科
7775,0,1,7138,451,1,山口大学大学院,ヤマグチダイガクダイガクイン,東アジア研究科
7776,0,1,7138,663,2,山口大学大学院,ヤマグチダイガクダイガクイン,医学系研究科
7777,0,1,7138,697,1,山口大学大学院,ヤマグチダイガクダイガクイン,教育学研究科
7778,0,1,7138,714,1,山口大学大学院,ヤマグチダイガクダイガクイン,経済学研究科
7779,0,1,7138,796,2,山口大学大学院,ヤマグチダイガクダイガクイン,創成科学研究科
7780,0,1,7138,832,1,山口大学大学院,ヤマグチダイガクダイガクイン,人文科学研究科
7781,0,1,7138,910,2,山口大学大学院,ヤマグチダイガクダイガクイン,農学研究科
7782,0,1,7138,933,2,山口大学大学院,ヤマグチダイガクダイガクイン,共同獣医学研究科
7783,0,1,7138,963,2,山口大学大学院,ヤマグチダイガクダイガクイン,理工学研究科
7784,0,1,7138,972,2,山口大学大学院,ヤマグチダイガクダイガクイン,連合獣医学研究科
7785,0,1,7138,973,2,山口大学大学院,ヤマグチダイガクダイガクイン,連合農学研究科
7786,0,1,7138,994,1,山口大学大学院,ヤマグチダイガクダイガクイン,その他文系研究科
7787,0,1,7138,995,2,山口大学大学院,ヤマグチダイガクダイガクイン,その他理系研究科
7788,1,2,665,103,2,山口東京理科大学,ヤマグチトウキヨウリカダイガク,工学部
7789,1,2,665,991,1,山口東京理科大学,ヤマグチトウキヨウリカダイガク,その他文系学部
7790,1,2,665,992,2,山口東京理科大学,ヤマグチトウキヨウリカダイガク,その他理系学部
7791,0,2,7665,739,2,山口東京理科大学大学院,ヤマグチトウキヨウリカダイガクダイガクイン,工学研究科
7792,0,2,7665,994,1,山口東京理科大学大学院,ヤマグチトウキヨウリカダイガクダイガクイン,その他文系研究科
